State,Year,Month,Assembly_no,Constituency_no,Position,Name_of_Candidate,Sex,Party,Votes,Age,Candidate_type,Total_valid_votes,Total Electors,Constituency_name,Constituency_type,total no of candidates,Turnout perecntage,Vote_share_percentage
Karnataka,2008,5,8,201,5,STEVEN VINCENT D'SOUZA,M,IND,1984,40,GEN,111003,153024,MOODABIDRI,GEN,6,72.54,1.79
Karnataka,2008,5,8,201,3,AMARANATH SHETTY K,M,JD(S),26083,68,GEN,111003,153024,MOODABIDRI,GEN,6,72.54,23.5
Karnataka,2008,5,8,201,2,K.P.JAGADISH ADHIKARI,M,BJP,34841,52,GEN,111003,153024,MOODABIDRI,GEN,6,72.54,31.39
Karnataka,2008,5,8,201,6,D.R. RAJU POOJARY,M,SP,1054,52,GEN,111003,153024,MOODABIDRI,GEN,6,72.54,0.95
Karnataka,2008,5,8,202,1,J.KRISHNA PALEMAR,M,BJP,70057,53,GEN,131939,182840,MANGALORE CITY NORTH,GEN,6,72.16,53.1
Karnataka,2008,5,8,202,3,AMIN S.V.,M,JD(S),2542,55,GEN,131939,182840,MANGALORE CITY NORTH,GEN,6,72.16,1.93
Karnataka,2008,5,8,202,6,SUPRITH KUMAR POOJARY,M,JD(U),745,30,GEN,131939,182840,MANGALORE CITY NORTH,GEN,6,72.16,0.56
Karnataka,2008,5,8,202,4,ANANDA GATTY,M,IND,1642,59,GEN,131939,182840,MANGALORE CITY NORTH,GEN,6,72.16,1.24
Karnataka,2008,5,8,202,5,SHASHIKALA M,F,BSP,1322,38,SC,131939,182840,MANGALORE CITY NORTH,GEN,6,72.16,1
Karnataka,2008,5,8,202,2,B.A.MOHIUDDIN BAVA,M,INC,55631,45,GEN,131939,182840,MANGALORE CITY NORTH,GEN,6,72.16,42.16
Karnataka,2008,5,8,203,1,N.YOGISH BHAT,M,BJP,60133,55,GEN,119022,185560,MANGALORE CITY SOUTH,GEN,7,64.14,50.52
Karnataka,2008,5,8,203,3,YASHAVANTH MAROLI,M,CPM,4089,51,GEN,119022,185560,MANGALORE CITY SOUTH,GEN,7,64.14,3.44
Karnataka,2008,5,8,203,5,VIJENDRA,M,IND,595,32,GEN,119022,185560,MANGALORE CITY SOUTH,GEN,7,64.14,0.5
Karnataka,2008,5,8,203,7,DHARMENDRA K,M,JD(U),514,41,GEN,119022,185560,MANGALORE CITY SOUTH,GEN,7,64.14,0.43
Karnataka,2008,5,8,203,4,B.VISHVANATHA,M,IND,1728,58,GEN,119022,185560,MANGALORE CITY SOUTH,GEN,7,64.14,1.45
Karnataka,2008,5,8,203,2,IVAN D'SOUZA,M,INC,51373,43,GEN,119022,185560,MANGALORE CITY SOUTH,GEN,7,64.14,43.16
Karnataka,2008,5,8,203,6,B.PURANDARA SHETTY,M,BSP,590,36,GEN,119022,185560,MANGALORE CITY SOUTH,GEN,7,64.14,0.5
Karnataka,2008,5,8,204,7,J.MUHAMED,M,IND,425,45,GEN,104702,141882,MANGALORE,GEN,9,73.8,0.41
Karnataka,2008,5,8,204,4,NAZEER ULLAL,M,JD(S),2698,46,GEN,104702,141882,MANGALORE,GEN,9,73.8,2.58
Karnataka,2008,5,8,204,1,U.T. KHADAR,M,INC,50718,39,GEN,104702,141882,MANGALORE,GEN,9,73.8,48.44
Karnataka,2008,5,8,204,6,ABDUL HAMEED ULLAL,M,BSP,1227,38,GEN,104702,141882,MANGALORE,GEN,9,73.8,1.17
Karnataka,2008,5,8,204,8,HARISH ALVA,M,JD(U),318,38,GEN,104702,141882,MANGALORE,GEN,9,73.8,0.3
Karnataka,2008,5,8,204,5,VICTOR D'SOUZA,M,IND,1310,54,GEN,104702,141882,MANGALORE,GEN,9,73.8,1.25
Karnataka,2008,5,8,204,2,K.PADMANABHA KOTTARY,M,BJP,43669,59,GEN,104702,141882,MANGALORE,GEN,9,73.8,41.71
Karnataka,2008,5,8,204,3,K.YADAVA SHETTY,M,CPM,4065,43,GEN,104702,141882,MANGALORE,GEN,9,73.8,3.88
Karnataka,2008,5,8,204,9,ABDUL KADAR,M,IND,272,54,GEN,104702,141882,MANGALORE,GEN,9,73.8,0.26
Karnataka,2008,5,8,205,2,NAGARAJ SHETTY B,M,BJP,60309,51,GEN,135234,172836,BANTVAL,GEN,6,78.24,44.6
Karnataka,2008,5,8,205,3,K.M.IBRAHIM,M,JD(S),6298,67,GEN,135234,172836,BANTVAL,GEN,6,78.24,4.66
Karnataka,2008,5,8,205,4,SATHISH KUMAR BANTWAL,M,CPI,3127,30,GEN,135234,172836,BANTVAL,GEN,6,78.24,2.31
Karnataka,2008,5,8,205,1,B.RAMANATHA RAI,M,INC,61560,55,GEN,135234,172836,BANTVAL,GEN,6,78.24,45.52
Karnataka,2008,5,8,205,5,RAMANATHA PAI,M,IND,2544,42,GEN,135234,172836,BANTVAL,GEN,6,78.24,1.88
Karnataka,2008,5,8,205,6,P.A. RAHEEM,M,BSP,1396,51,GEN,135234,172836,BANTVAL,GEN,6,78.24,1.03
Karnataka,2008,5,8,206,2,BONDALA JAGANNATHA SHETTY,M,INC,45180,39,GEN,123403,161183,PUTTUR,GEN,6,76.56,36.61
Karnataka,2008,5,8,206,3,AKKA SHAKUNTHALA SHETTY,F,IND,25171,61,GEN,123403,161183,PUTTUR,GEN,6,76.56,20.4
Karnataka,2008,5,8,206,4,NALINI LOKAPPA GOWDA,F,IND,2721,58,GEN,123403,161183,PUTTUR,GEN,6,76.56,2.2
Karnataka,2008,5,8,206,1,MALLIKA PRASADA,F,BJP,46605,59,GEN,123403,161183,PUTTUR,GEN,6,76.56,37.77
Karnataka,2008,5,8,206,5,ABDUL HAMEED,M,BSP,2553,40,GEN,123403,161183,PUTTUR,GEN,6,76.56,2.07
Karnataka,2008,5,8,206,6,PRASAD H.M.,M,SP,1173,43,GEN,123403,161183,PUTTUR,GEN,6,76.56,0.95
Karnataka,2008,5,8,207,2,DR. B. RAGHU,M,INC,56822,52,SC,123760,163680,SULLIA,SC,4,75.61,45.91
Karnataka,2008,5,8,207,1,ANGARA S,M,BJP,61144,44,SC,123760,163680,SULLIA,SC,4,75.61,49.41
Karnataka,2008,5,8,207,3,SHARASCHANDRA,M,JD(S),3538,59,SC,123760,163680,SULLIA,SC,4,75.61,2.86
Karnataka,2008,5,8,207,4,RAMESH MUNDODI,M,BSP,2256,30,SC,123760,163680,SULLIA,SC,4,75.61,1.82
Karnataka,2008,5,8,208,11,I.P. BHAVERAPPA,M,IND,305,54,GEN,127682,182229,MADIKERI,GEN,11,70.07,0.24
Karnataka,2008,5,8,208,2,B.A. JEEVIJAYA,M,INC,53499,70,GEN,127682,182229,MADIKERI,GEN,11,70.07,41.9
Karnataka,2008,5,8,208,3,K.N. VASANTH,M,JD(S),8536,50,GEN,127682,182229,MADIKERI,GEN,11,70.07,6.69
Karnataka,2008,5,8,208,4,SANTHOSH KUMAR. M.V.,M,IND,1632,27,GEN,127682,182229,MADIKERI,GEN,11,70.07,1.28
Karnataka,2008,5,8,208,1,APPACHU (RANJAN),M,BJP,60084,51,GEN,127682,182229,MADIKERI,GEN,11,70.07,47.06
Karnataka,2008,5,8,208,10,H.E. SANNAPPA,M,IND,330,41,SC,127682,182229,MADIKERI,GEN,11,70.07,0.26
Karnataka,2008,5,8,208,5,K.H. VITTALA,M,BSP,1483,30,GEN,127682,182229,MADIKERI,GEN,11,70.07,1.16
Karnataka,2008,5,8,208,6,SABJAN,M,IND,597,43,GEN,127682,182229,MADIKERI,GEN,11,70.07,0.47
Karnataka,2008,5,8,208,7,APPAIAH. K.P.,M,IND,498,52,GEN,127682,182229,MADIKERI,GEN,11,70.07,0.39
Karnataka,2008,5,8,208,8,KALACHANDA U. RAVI THAMMAIAH,M,SP,384,46,GEN,127682,182229,MADIKERI,GEN,11,70.07,0.3
Karnataka,2008,5,8,208,9,B.M. THIMMAIAH,M,IND,334,58,GEN,127682,182229,MADIKERI,GEN,11,70.07,0.26
Karnataka,2008,5,8,209,1,BOPAIAH. K.G.,M,BJP,48605,52,GEN,116346,191703,VIRAJPET,GEN,5,60.69,41.78
Karnataka,2008,5,8,209,2,VEENA ACHAIAH,F,INC,33532,49,GEN,116346,191703,VIRAJPET,GEN,5,60.69,28.82
Karnataka,2008,5,8,209,3,ARUN MACHAIAH. C.S.,M,JD(S),29920,53,GEN,116346,191703,VIRAJPET,GEN,5,60.69,25.72
Karnataka,2008,5,8,209,4,ACHAPANDA GIRI UTHAPPA,M,SP,2464,36,GEN,116346,191703,VIRAJPET,GEN,5,60.69,2.12
Karnataka,2008,5,8,209,5,KUNHI ABDULLA. K.M.,M,BSP,1825,37,GEN,116346,191703,VIRAJPET,GEN,5,60.69,1.57
Karnataka,2008,5,8,210,4,B.S RAMACHANDRA,M,BSP,7814,42,GEN,117347,147995,PIRIYAPATNA,GEN,7,79.29,6.66
Karnataka,2008,5,8,210,1,K. VENKATESH,M,INC,38453,59,GEN,117347,147995,PIRIYAPATNA,GEN,7,79.29,32.77
Karnataka,2008,5,8,210,2,K. MAHADEVA,M,JD(S),37574,52,GEN,117347,147995,PIRIYAPATNA,GEN,7,79.29,32.02
Karnataka,2008,5,8,210,7,ANNEGOWDA,M,IND,1001,33,GEN,117347,147995,PIRIYAPATNA,GEN,7,79.29,0.85
Karnataka,2008,5,8,210,3,GANESH H.,M,BJP,28652,49,GEN,117347,147995,PIRIYAPATNA,GEN,7,79.29,24.42
Karnataka,2008,5,8,210,5,CHMARAYANAKOTE JAGADEESH,M,IND,2576,46,SC,117347,147995,PIRIYAPATNA,GEN,7,79.29,2.2
Karnataka,2008,5,8,210,6,SHASHIKUMAR,M,JD(U),1277,31,GEN,117347,147995,PIRIYAPATNA,GEN,7,79.29,1.09
Karnataka,2008,5,8,211,3,K.C. PUTTA SIDDASETTY,M,BJP,4158,62,GEN,144055,179084,KRISHNARAJANAGARA,GEN,5,80.44,2.89
Karnataka,2008,5,8,211,1,S.R MAHESH,M,JD(S),77322,43,GEN,144055,179084,KRISHNARAJANAGARA,GEN,5,80.44,53.68
Karnataka,2008,5,8,211,2,ADAGURU. H. VISHWANATH,M,INC,56774,59,GEN,144055,179084,KRISHNARAJANAGARA,GEN,5,80.44,39.41
Karnataka,2008,5,8,211,4,DR.S.P YOGANNA,M,BSP,3170,53,GEN,144055,179084,KRISHNARAJANAGARA,GEN,5,80.44,2.2
Karnataka,2008,5,8,211,5,RAJENDRA K.J.,M,IND,2631,30,ST,144055,179084,KRISHNARAJANAGARA,GEN,5,80.44,1.83
Karnataka,2008,5,8,212,10,B.RAJANNA,M,IND,441,60,GEN,145292,187752,HUNSUR,GEN,13,77.39,0.3
Karnataka,2008,5,8,212,5,H.D MAHADEVANAYAKA,M,BSP,1986,42,ST,145292,187752,HUNSUR,GEN,13,77.39,1.37
Karnataka,2008,5,8,212,3,G.T DEVEGOWDA,M,BJP,36004,58,GEN,145292,187752,HUNSUR,GEN,13,77.39,24.78
Karnataka,2008,5,8,212,4,B.N.VASUKI,M,IND,2261,31,GEN,145292,187752,HUNSUR,GEN,13,77.39,1.56
Karnataka,2008,5,8,212,9,P.K.RAMU,M,IND,527,37,ST,145292,187752,HUNSUR,GEN,13,77.39,0.36
Karnataka,2008,5,8,212,7,HUNSUR K. CHANDRASHEKAR,M,IND,1163,30,GEN,145292,187752,HUNSUR,GEN,13,77.39,0.8
Karnataka,2008,5,8,212,13,G. MOHIYUDDIN,M,IND,257,41,GEN,145292,187752,HUNSUR,GEN,13,77.39,0.18
Karnataka,2008,5,8,212,12,MANJUNATHA,M,IND,326,31,GEN,145292,187752,HUNSUR,GEN,13,77.39,0.22
Karnataka,2008,5,8,212,2,CHIKKAMADU.S,M,JD(S),42456,57,ST,145292,187752,HUNSUR,GEN,13,77.39,29.22
Karnataka,2008,5,8,212,1,H.P MANJUNATHA,M,INC,57497,40,GEN,145292,187752,HUNSUR,GEN,13,77.39,39.57
Karnataka,2008,5,8,212,8,L.REVANNA,M,IND,742,47,GEN,145292,187752,HUNSUR,GEN,13,77.39,0.51
Karnataka,2008,5,8,212,11,NANDINI K.S.,F,IND,367,37,GEN,145292,187752,HUNSUR,GEN,13,77.39,0.25
Karnataka,2008,5,8,212,6,RAJU,M,IND,1265,47,SC,145292,187752,HUNSUR,GEN,13,77.39,0.87
Karnataka,2008,5,8,213,11,H.S NAGANAYAKA,M,IND,662,32,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,0.53
Karnataka,2008,5,8,213,7,M. APPANNA,M,IND,3252,41,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,2.59
Karnataka,2008,5,8,213,9,JAJI,F,SKP,1548,52,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,1.23
Karnataka,2008,5,8,213,3,M.C DODDANAYAKA,M,JD(S),23064,53,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,18.4
Karnataka,2008,5,8,213,10,SWAMY.S,M,IND,1166,42,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,0.93
Karnataka,2008,5,8,213,2,K.CHIKAVEERANAYAKA,M,BJP,30680,56,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,24.47
Karnataka,2008,5,8,213,4,G.N DEVADATTA,M,BSP,10258,46,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,8.18
Karnataka,2008,5,8,213,5,B. KAVERA,M,IND,4550,41,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,3.63
Karnataka,2008,5,8,213,13,SHIVARAJ,M,SP,596,37,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,0.48
Karnataka,2008,5,8,213,1,CHIKKANNA,M,INC,43222,63,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,34.48
Karnataka,2008,5,8,213,8,MANJULA RAJU,F,IND,1600,27,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,1.28
Karnataka,2008,5,8,213,12,H.D BASAVARAJU,M,IND,616,54,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,0.49
Karnataka,2008,5,8,213,6,SOMANNA,M,IND,4158,51,ST,125372,183782,HEGGADADEVANAKOTE,ST,13,68.22,3.32
Karnataka,2008,5,8,214,8,K.C.SHIVANANDA,M,JD(U),1018,36,SC,123301,171450,NANJANGUD,SC,9,71.92,0.83
Karnataka,2008,5,8,214,2,S.MAHADEVAIAH,M,BJP,42159,49,SC,123301,171450,NANJANGUD,SC,9,71.92,34.19
Karnataka,2008,5,8,214,9,M.PUTTASWAMY,M,IND,937,39,SC,123301,171450,NANJANGUD,SC,9,71.92,0.76
Karnataka,2008,5,8,214,5,SHRUNGARA SARJA,M,IND,3069,32,SC,123301,171450,NANJANGUD,SC,9,71.92,2.49
Karnataka,2008,5,8,214,7,C.MALLESHA,M,IND,1143,40,SC,123301,171450,NANJANGUD,SC,9,71.92,0.93
Karnataka,2008,5,8,214,6,R MADESHAN,M,SP,2044,34,SC,123301,171450,NANJANGUD,SC,9,71.92,1.66
Karnataka,2008,5,8,214,4,C.M.MAHADEVAPPA,M,BSP,4513,57,SC,123301,171450,NANJANGUD,SC,9,71.92,3.66
Karnataka,2008,5,8,214,3,N. KESHAVAMURTHY,M,JD(S),25551,58,SC,123301,171450,NANJANGUD,SC,9,71.92,20.72
Karnataka,2008,5,8,214,1,V.SRINIVASA PRASAD,M,INC,42867,58,SC,123301,171450,NANJANGUD,SC,9,71.92,34.77
Karnataka,2008,5,8,215,11,KEMPANNA,M,IND,630,63,SC,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,0.42
Karnataka,2008,5,8,215,10,P.KARIGOWDA,M,IND,663,62,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,0.44
Karnataka,2008,5,8,215,1,M. SATYANARAYANA,M,INC,55828,63,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,37.19
Karnataka,2008,5,8,215,2,MANJEGOWDA C.N.,M,BJP,41529,43,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,27.67
Karnataka,2008,5,8,215,7,H S SHIVASWAMY,M,IND,816,34,SC,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,0.54
Karnataka,2008,5,8,215,8,K.GOVINDARAJU,M,IND,724,44,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,0.48
Karnataka,2008,5,8,215,9,NANJUNDARAJU.H.N,M,IND,722,44,SC,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,0.48
Karnataka,2008,5,8,215,6,B KARUNAKAR,M,SP,1521,49,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,1.01
Karnataka,2008,5,8,215,5,S.SURESH,M,IND,2735,33,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,1.82
Karnataka,2008,5,8,215,3,C.BASAVEGOWDA,M,JD(S),35600,58,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,23.72
Karnataka,2008,5,8,215,4,D.T. JAYAKUMAR,M,BSP,9337,59,GEN,150105,223974,CHAMUNDESHWARI,GEN,11,67.02,6.22
Karnataka,2008,5,8,216,3,SHIVABASAPPA,M,JD(S),5398,73,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,4.65
Karnataka,2008,5,8,216,2,M.K.SOMASHEKAR,M,INC,43892,53,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,37.82
Karnataka,2008,5,8,216,9,P.N.SRINATH,M,IND,183,39,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,0.16
Karnataka,2008,5,8,216,10,SHANKAR,M,IND,171,40,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,0.15
Karnataka,2008,5,8,216,8,R.SRINIVASA,M,IND,217,43,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,0.19
Karnataka,2008,5,8,216,4,M.SOMASHEKAR,M,IND,1107,36,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,0.95
Karnataka,2008,5,8,216,7,P.RAMASWAMY,M,IND,220,32,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,0.19
Karnataka,2008,5,8,216,1,S.A.RAMADASS,M,BJP,63314,50,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,54.56
Karnataka,2008,5,8,216,6,G.L.BASAVANNA,M,IND,535,53,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,0.46
Karnataka,2008,5,8,216,5,K.N.SUNDAR RAJU,M,BSP,1005,36,GEN,116042,206516,KRISHNARAJA,GEN,10,56.19,0.87
Karnataka,2008,5,8,217,3,M.PRATHAP,M,JD(S),20806,48,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,19.72
Karnataka,2008,5,8,217,1,H.S.SHANKARALINGEGOWDA,M,BJP,44243,61,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,41.94
Karnataka,2008,5,8,217,10,MOHAMMED ASLAM,M,IND,168,48,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.16
Karnataka,2008,5,8,217,2,VASU,M,INC,34844,55,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,33.03
Karnataka,2008,5,8,217,9,AYUB AHAMED KHAN,M,IND,262,40,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.25
Karnataka,2008,5,8,217,4,M. LAKSHMANA,M,IND,1855,43,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,1.76
Karnataka,2008,5,8,217,11,B.D. NINGAPPA,M,IND,157,47,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.15
Karnataka,2008,5,8,217,5,SHASHIDHAR. M,M,IND,1012,43,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.96
Karnataka,2008,5,8,217,12,ABDUL AZEEZ,M,IND,146,44,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.14
Karnataka,2008,5,8,217,6,G. SURESH BABU,M,BSP,903,47,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.86
Karnataka,2008,5,8,217,8,MAHADEVA,M,IND,298,48,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.28
Karnataka,2008,5,8,217,7,SHAFEEQ AHAMED,M,CPI,803,50,GEN,105497,206169,CHAMARAJA,GEN,12,51.17,0.76
Karnataka,2008,5,8,218,11,AKRAM PASHA,M,JD(U),272,40,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.27
Karnataka,2008,5,8,218,15,REHMAN SHARIFF,M,IND,165,40,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.16
Karnataka,2008,5,8,218,1,TANVEER SAIT,M,INC,37789,41,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,37.06
Karnataka,2008,5,8,218,10,DR R RAJU,M,IND,307,59,SC,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.3
Karnataka,2008,5,8,218,13,M.V.SRINIVASA MITRA,M,IND,238,48,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.23
Karnataka,2008,5,8,218,14,KAMALA PETER,F,IND,188,53,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.18
Karnataka,2008,5,8,218,12,A GANESHA,M,SKP,256,32,ST,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.25
Karnataka,2008,5,8,218,6,DR. ANIL THOMAS,M,IND,867,37,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.85
Karnataka,2008,5,8,218,5,AZEEZULLA (AJJU),M,BSP,1748,36,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,1.71
Karnataka,2008,5,8,218,8,N MAHADEVU,M,IND,545,40,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.53
Karnataka,2008,5,8,218,9,S SHANTHAPPA,M,IND,429,60,SC,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.42
Karnataka,2008,5,8,218,3,B P MANJUNATH,M,BJP,17545,51,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,17.2
Karnataka,2008,5,8,218,4,SYED KALIMULLAH,M,IND,9834,37,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,9.64
Karnataka,2008,5,8,218,2,S.NAGARAJU (SANDESH),M,JD(S),31104,64,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,30.5
Karnataka,2008,5,8,218,7,TAJ MOHAMED KHAN,M,SP,553,59,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.54
Karnataka,2008,5,8,218,16,RAHEMATHULLA,M,IND,140,46,GEN,101980,203316,NARASIMHARAJA,GEN,16,50.16,0.14
Karnataka,2008,5,8,219,1,SIDDARAMAIAH,M,INC,71908,60,GEN,143150,189041,VARUNA,GEN,12,75.72,50.23
Karnataka,2008,5,8,219,10,K. MOHAMED KALEEULLA,M,IND,632,53,GEN,143150,189041,VARUNA,GEN,12,75.72,0.44
Karnataka,2008,5,8,219,2,L. REVANNASIDDAIAH,M,BJP,53071,67,GEN,143150,189041,VARUNA,GEN,12,75.72,37.07
Karnataka,2008,5,8,219,3,P. GURUPADASWAMY,M,BSP,5426,50,GEN,143150,189041,VARUNA,GEN,12,75.72,3.79
Karnataka,2008,5,8,219,8,K.P MAHALINGAIAH,M,IND,910,32,SC,143150,189041,VARUNA,GEN,12,75.72,0.64
Karnataka,2008,5,8,219,12,N. UMESH,M,IND,519,36,GEN,143150,189041,VARUNA,GEN,12,75.72,0.36
Karnataka,2008,5,8,219,11,PUTTARAJE URS,M,IND,541,42,GEN,143150,189041,VARUNA,GEN,12,75.72,0.38
Karnataka,2008,5,8,219,5,A.N. RANGUNAYAK,M,IND,2485,25,ST,143150,189041,VARUNA,GEN,12,75.72,1.74
Karnataka,2008,5,8,219,9,RAJA,M,IND,780,26,GEN,143150,189041,VARUNA,GEN,12,75.72,0.54
Karnataka,2008,5,8,219,6,K. CHELUVAPPA,M,SP,1583,43,GEN,143150,189041,VARUNA,GEN,12,75.72,1.11
Karnataka,2008,5,8,219,4,H.V. KRISHNASWAMY,M,JD(S),4133,53,GEN,143150,189041,VARUNA,GEN,12,75.72,2.89
Karnataka,2008,5,8,219,7,H.R NAGARAJU,M,IND,1162,35,GEN,143150,189041,VARUNA,GEN,12,75.72,0.81
Karnataka,2008,5,8,220,12,M.S. NATARAJAMURTHY,M,IND,509,40,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.43
Karnataka,2008,5,8,220,1,DR. H.C. MAHADEVAPPA,M,INC,42593,55,SC,119080,175533,T.NARASIPUR,SC,15,67.84,35.77
Karnataka,2008,5,8,220,10,N RANGASWAMY,M,IND,665,65,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.56
Karnataka,2008,5,8,220,7,SIDDAIAH,M,IND,1405,54,SC,119080,175533,T.NARASIPUR,SC,15,67.84,1.18
Karnataka,2008,5,8,220,8,CHITTA BODH,M,SP,870,44,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.73
Karnataka,2008,5,8,220,9,S. SHIVAMURTHY,M,IND,797,41,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.67
Karnataka,2008,5,8,220,15,TALKAD G KEMPARAJU,M,IND,335,55,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.28
Karnataka,2008,5,8,220,13,NATARAJU,M,IND,427,37,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.36
Karnataka,2008,5,8,220,14,M.B.KRISHNASWAMY,M,IND,352,31,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.3
Karnataka,2008,5,8,220,5,PUTTABASAVAIAH,M,IND,2776,59,SC,119080,175533,T.NARASIPUR,SC,15,67.84,2.33
Karnataka,2008,5,8,220,11,KUMARA KRANTHI,M,IND,662,25,SC,119080,175533,T.NARASIPUR,SC,15,67.84,0.56
Karnataka,2008,5,8,220,6,SOMANNA,M,IND,2287,32,SC,119080,175533,T.NARASIPUR,SC,15,67.84,1.92
Karnataka,2008,5,8,220,3,DR. SUBHASH BHARANI,M,BJP,26160,59,SC,119080,175533,T.NARASIPUR,SC,15,67.84,21.97
Karnataka,2008,5,8,220,4,S.GURAPPAJI,M,BSP,10373,69,SC,119080,175533,T.NARASIPUR,SC,15,67.84,8.71
Karnataka,2008,5,8,220,2,M.C. SUNDARESHAN,M,JD(S),28869,54,SC,119080,175533,T.NARASIPUR,SC,15,67.84,24.24
Karnataka,2008,5,8,221,6,S.SELVARAJ,M,IND,2352,38,GEN,125841,180484,HANUR,GEN,14,69.72,1.87
Karnataka,2008,5,8,221,5,D.SOMANNA,M,BJP,4110,49,GEN,125841,180484,HANUR,GEN,14,69.72,3.27
Karnataka,2008,5,8,221,9,M.RAJENDRA,M,IND,770,35,GEN,125841,180484,HANUR,GEN,14,69.72,0.61
Karnataka,2008,5,8,221,4,PONNACHI MAHADEVASWAMY,M,IND,7087,47,GEN,125841,180484,HANUR,GEN,14,69.72,5.63
Karnataka,2008,5,8,221,1,R.NARENDRA,M,INC,59523,50,GEN,125841,180484,HANUR,GEN,14,69.72,47.3
Karnataka,2008,5,8,221,8,RESHMABANU,F,IND,848,49,GEN,125841,180484,HANUR,GEN,14,69.72,0.67
Karnataka,2008,5,8,221,12,D.SRIKANTA SWAMY,M,SKP,500,30,GEN,125841,180484,HANUR,GEN,14,69.72,0.4
Karnataka,2008,5,8,221,13,LAKSHMANA,M,JD(U),314,63,GEN,125841,180484,HANUR,GEN,14,69.72,0.25
Karnataka,2008,5,8,221,7,N.NAGARAJU,M,RPI(A),1071,36,SC,125841,180484,HANUR,GEN,14,69.72,0.85
Karnataka,2008,5,8,221,3,P.VISHNUKUMAR,M,JD(S),11446,39,GEN,125841,180484,HANUR,GEN,14,69.72,9.1
Karnataka,2008,5,8,221,14,P PARASHIVAMURTHY,M,IND,305,40,GEN,125841,180484,HANUR,GEN,14,69.72,0.24
